sample	TCGA-ZS-A9CG-01
OR2AE1	0.0
LOC100130148	1.6119
C3orf37	9.5735
PPP1R16B	5.2744
GPR25	0.7532
PLLP	6.9266
BLNK	7.9884
EIF3CL	14.1134
KCNMB1	3.5811
NOXA1	7.4237
AOX2P	3.3091
UAP1L1	5.6344
ORC5L	8.4253
ARHGDIA	12.0967
OR9G4	0.0
USH1C	10.8728
KIAA1841	4.5621
MORF4	0.0
UBR1	8.6011
PRMT7	9.0523
NUCB1	14.0048
HSDL1	8.5598
HSDL2	12.9371
KCNMB4	3.5811
SOCS5	8.4622
SOCS4	7.9001
CALN1	0.0
SOCS6	8.9856
SOCS1	5.3246
SRPR	12.4539
SOCS3	10.1895
SOCS2	9.7108
PPP2CA	11.0085
PACSIN1	4.2861
LOC646214	5.2224
CCNY	12.0715
LOC728819	0.7532
SCD5	3.6615
ZNF626	5.5312
CCNF	4.8633
TARP	2.5357
CCNC	10.4386
SPINK9	0.7532
PFN3	0.0
CCNO	3.7376
CCNH	9.0322
CCNI	10.9108
CCL3L1	4.4307
CCNK	9.3575
PACS2	9.0927
PCM1	9.8757
TBRG4	10.5047
RBM7	8.8699
GREM1	5.7306
ZNF705A	0.0
ZNF804B	0.0
NCKAP5	5.2486
GSK3B	9.4893
LYSMD1	8.5466
IL1R2	8.938
FLJ10357	11.0656
PTN	2.1465
SNORD115-37	0.0
JMY	9.4713
LRRK1	4.8289
LRRK2	5.3491
PTH	0.0
PLEKHJ1	9.6543
ABHD15	8.8464
DHH	0.7532
ABHD10	10.2565
ABHD11	7.2591
ABHD12	10.228
ABHD13	8.1538
TRO	7.2265
MAEA	9.8976
SCML2	5.1956
NGRN	11.0777
SLC3A2	11.8748
CRMP1	4.6651
TGFB1I1	6.9508
FN3K	11.0163
FAM108A1	8.942
PTS	8.3363
MRPL10	9.9724
MRPL11	9.7458
MRPL12	11.2116
MRPL13	11.171
C16orf63	9.5787
C16orf62	8.8971
C16orf61	9.0075
MRPL17	9.7934
ARPC3	11.1727
ARPC2	10.9067
CDC25A	3.4056
RNF44	9.3852
RNF43	10.5861
ARPC5	12.5189
C16orf68	7.1863
NCRNA00202	0.7532
DCUN1D1	8.6972
DCUN1D2	7.021
DCUN1D3	7.4746
DCUN1D4	10.339
DCUN1D5	7.6767
SNORA79	0.0
SNORA78	0.0
ITPR2	12.8549
ITPR3	4.8942
SNORA75	0.0
ITPR1	7.4063
UBQLNL	4.6825
SNORA72	0.7532
SNORA70	0.0
CES1	17.2373
AMPH	1.6119
OR10H5	0.0
LRIG3	7.9207
LRIG2	6.4263
LRIG1	10.7285
NOTCH3	9.0653
ANKRD20A3	2.6969
PELI2	5.5312
C15orf60	0.0
ANKRD20A4	1.6119
BMPR1A	7.6959
SNCG	8.0753
TAF1D	8.7837
EBF4	7.2199
CASKIN2	9.2216
FMO6P	1.6119
CASKIN1	2.6769
AIFM2	9.1496
AIFM3	3.8099
IL17RE	5.6344
AIFM1	12.7799
IL17RC	10.1263
A1CF	11.2162
IL17RA	8.528
CES4	12.3382
FLJ44606	3.5811
NELF	10.0667
CES7	8.0307
SSPN	3.8788
PATE4	0.0
ACAN	3.0944
FOXR2	0.0
PADI6	0.0
LOC100130933	4.6825
LOC100130932	4.8633
POT1	8.5676
HBA1	8.5145
TMEM100	10.8213
CD302	12.2745
SACS	6.9746
FFAR3	1.2455
MUC5B	0.7532
OPN5	0.0
OPN4	1.6119
OPN3	9.3777
NCOR2	10.5732
NCOR1	9.7619
?|553137	4.4307
SCAPER	8.1711
HBA2	9.2714
AVEN	7.8366
PATE3	0.0
HIST2H2AB	0.0
PATE2	0.0
REPS1	10.3375
TEF	10.2255
REPS2	8.5624
LYSMD4	8.0144
GPN3	8.528
GPN2	8.1187
GPN1	9.72
TMEM30A	11.667
NFKB1	9.8914
NFKB2	9.99
PM20D2	7.6718
UBE2R2	11.066
RERGL	4.384
DNPEP	10.7058
RAP2C	10.9573
RAB40AL	1.9038
OR4C16	0.0
SIAH1	8.9809
SIAH2	11.0287
SIAH3	0.0
NSA2	10.4003
RBPMS2	8.7114
TAF1C	9.3822
CORT	2.4074
CLPTM1L	11.06
LYZL1	0.0
LYZL2	0.0
PDZRN4	0.7532
LDOC1L	5.4201
OGDHL	11.1043
MYOZ2	1.2455
PAQR7	7.8918
EMILIN3	4.9058
EMILIN2	6.4827
EMILIN1	7.6474
TFR2	13.1948
DAPP1	3.0944
TPST2	11.2487
PIAS2	6.5893
GULP1	4.4307
CTGF	9.6942
FLJ43950	0.7532
LOC283867	1.2455
PIAS4	8.1044
TMEM98	11.3571
HIVEP1	9.3077
HIVEP2	9.1161
HIVEP3	4.8968
FAM115C	7.032
FAM115A	7.2462
JAGN1	9.7284
LOC650368	5.1956
ZNF317	8.6995
ZNF318	8.4108
ZNF319	7.667
OR52M1	0.0
OVOL1	1.2455
P2RX1	3.2057
P2RX3	2.3542
NRIP3	2.9736
P2RX5	3.3456
P2RX4	8.2641
HSPBP1	9.6283
P2RX6	2.9736
LBXCOR1	2.5357
LOC148145	0.0
RNF208	7.3099
HADHB	12.7096
HADHA	13.6285
GSTP1	7.9728
RPS19BP1	10.6485
FLJ37543	0.0
LOC388955	8.8028
UBE2DNL	0.0
MRE11A	7.3223
FLJ90757	9.2618
NPRL2	8.9218
POLN	6.537
DKFZP434H168	0.0
ZNF883	0.0
?|390284	1.2455
KIAA1539	8.3755
PLXNB2	13.1262
METRNL	7.5972
PGRMC2	11.5918
PGRMC1	14.5432
KBTBD6	8.0307
KIAA1530	6.7723
AP4M1	7.5069
VTI1B	10.3463
ALS2	9.3911
LRRC52	4.6435
LRRC50	1.9038
KIAA1024	0.7532
LRRC56	4.6033
LRRC57	7.3946
LRRC55	1.6119
DENND1C	8.5624
DENND1B	4.6825
DENND1A	10.2598
LRRC59	11.272
PIP4K2B	10.1013
SLCO1C1	0.7532
DIS3	9.429
RGPD3	6.8685
TOP1P1	7.0362
LOC100101266	1.2455
PIF1	2.3542
NSUN5P2	8.0971
LOC100130872	8.5519
NSUN5P1	6.4716
SDHA	13.3702
BAP1	11.0507
SDHB	12.1051
SDHD	11.9552
SHARPIN	11.6238
FLJ13224	2.3542
ERRFI1	14.017
ZCCHC11	8.7184
NKAPL	1.9038
PSG10	0.0
PSG11	0.0
SAC3D1	7.9042
AP1M2	2.6969
NRP2	7.4691
AP1M1	11.3961
FKBP14	6.6496
CDRT4	6.4716
STRC	2.8419
CCDC147	2.8419
CCDC146	10.0388
CCDC141	2.3542
CCDC140	0.0
PRR15	5.6541
ANKS4B	9.4232
SF3B5	10.9737
TMEM120A	10.6198
CCDC149	6.7813
CCDC148	3.4056
CYP3A43	8.7647
GRAMD3	9.2176
DLG3	3.0944
DLG2	5.1684
DLG5	11.7116
DLG4	7.0885
SAMD10	5.6736
SAMD11	1.7969
SRPK1	8.9934
GOLGA9P	0.7532
RAB3IP	9.0203
SYS1	9.6849
PCBP4	8.8762
SPNS3	2.9736
PQLC2	8.5199
FAM114A1	9.8056
SLC6A2	10.2238
GRWD1	9.9754
FAM114A2	8.5466
RENBP	6.12
TBX20	0.0
FAM3B	7.5292
PCDH11X	0.0
PCDH11Y	0.7532
IGF1R	5.1123
FBXO11	9.7956
IFNK	0.0
LHB	0.0
RAB11FIP2	8.7067
IFNG	0.7532
FBXO16	0.0
IFNE	0.0
PCBP1	12.9799
MYBL2	5.2997
PTGR1	12.6273
PTGR2	9.7908
CHSY3	5.7491
MTUS1	11.3946
HSPC157	8.8909
OSBPL9	10.2654
CEP110	6.5047
IFRD1	8.816
IFRD2	10.802
GMIP	6.8168
OSBPL2	9.4303
OSBPL3	5.8554
ALS2CL	7.9806
HSPC159	8.0717
OSBPL7	4.1809
KIAA0776	10.37
OSBPL5	6.3796
ADRA1A	7.0807
ADRA1B	9.1285
TEX9	2.5357
ADRA1D	7.1727
STUB1	10.9924
CD3EAP	8.1949
MYST4	8.1779
SNRPG	9.3233
RAB11FIP4	8.5883
TMEM99	8.1881
TEX2	10.0122
POLH	8.0344
ARHGAP17	9.4072
STARD8	9.153
ARHGAP15	5.0239
ARHGAP12	9.1857
ARHGAP10	7.5662
STARD3	9.8725
TUBB4Q	0.0
STARD6	0.0
STARD7	11.7199
ARHGAP18	8.2016
ARHGAP19	7.1863
IL7R	4.4307
CAPZB	12.0056
UTP3	9.542
LOC644165	2.3542
RPA2	9.3233
TMEM91	5.7306
SIRT2	10.361
GABRG3	0.7532
FGL1	11.8143
GABRG1	0.7532
DEFB109P1B	0.0
C1orf26	7.6767
C1orf27	10.0074
C1orf25	9.6738
IMPAD1	13.8776
C1orf21	12.2367
GPR137C	5.0834
GPR137B	9.4403
FZD10	0.0
FGL2	9.481
CHKA	10.4457
CHKB	7.9998
SIRT6	8.3053
TSPYL1	10.712
BMS1	9.6107
OR7E37P	0.0
SIRT5	10.5149
SLC9A6	9.1975
PVT1	5.8209
PTTG2	0.0
BCDIN3D	7.7247
AHSA1	11.4298
AHSA2	8.6313
ZDBF2	4.2345
MRI1	8.8443
SPP1	12.1941
PRDM2	8.2641
PPP1R3G	8.4253
MAPK1IP1L	10.3344
SLC9A7	4.5621
PPP1R3F	7.3468
DST	11.4823
SPP2	10.6072
UCP3	2.9736
DSP	12.596
TP53RK	8.6924
PPP1R3D	5.8209
LOC285194	0.0
ZNF175	6.0913
GLMN	5.7674
THBD	7.5345
DSE	8.0215
DCDC1	1.2455
WTIP	3.9445
UNK	8.4166
DCDC2	7.9797
GSTO2	7.6073
PDAP1	10.8516
CENPBD1	8.2083
GSTO1	12.5416
SLC38A4	12.4704
UBE2D4	7.7083
ERMP1	8.5858
NPC1L1	9.2093
SCN5A	0.0
PARD6G	5.9222
TTC31	9.538
TTC37	10.3152
HS3ST3B1	6.3189
TTC35	11.0334
FAM153A	0.0
TTC38	13.0665
FAM153B	0.0
ARSH	0.0
MTHFSD	8.1983
OR4K5	0.0
OR4K1	0.0
OR4K2	0.0
FMR1NB	1.2455
BCLAF1	10.9144
ZNF137	3.3091
ME1	8.0116
LRMP	5.4878
QPCTL	8.4982
SNORD44	0.0
UCKL1AS	1.8082
SLC38A6	7.7702
TIPRL	9.7766
ITPRIP	10.1246
TBX22	0.0
RNF135	5.3246
SLC22A23	9.7061
SEZ6L2	11.7422
SLC22A20	0.0
DDTL	10.7722
GNASAS	0.7532
PRB1	0.0
SLC22A24	0.7532
REM2	1.6119
PLA2G5	4.8968
FAM7A2	1.2455
FAM7A3	0.0
HMGB2	9.1053
LOC100130238	1.9038
SETX	10.0695
HMGB1	11.7646
FLJ43663	7.0286
FSD1	2.5357
CCBE1	0.7532
ZNF83	5.4201
AUH	9.6906
ZNF81	4.9297
TMPPE	4.6033
C6orf81	5.7491
ZNF85	1.6119
ZNF84	8.2864
FRMPD4	0.0
FSD2	0.7532
FRMPD1	5.2224
LOC286135	0.0
FRMPD2	0.0
AADACL4	0.0
FYCO1	9.8945
LASS5	7.949
PDE10A	4.6033
AADACL3	0.0
AADACL2	0.0
CAPZA3	0.7532
CAPZA2	10.9257
CAPZA1	10.6116
SCARF2	5.8383
RNF207	7.7474
RAB2A	11.2998
GTF2H2B	6.2426
GTF2H2C	6.7632
ENHO	2.8419
LMO3	0.7532
GEMIN6	7.9166
GEMIN7	7.8751
GEMIN4	8.4734
GEMIN5	8.7348
C4orf43	7.7611
C3orf47	5.6143
C4orf41	9.3325
C4orf40	2.5357
C3orf42	3.3091
C3orf43	0.0
C4orf45	0.7532
C4orf44	1.9038
TDH	0.7532
C4orf49	1.2455
C4orf48	5.8383
C3orf48	0.0
C3orf49	0.0
ATPAF2	8.8571
KRBA1	5.8209
ERBB3	12.029
LARP1B	9.5003
SLC6A10P	2.1465
MCRS1	9.2857
ATPAF1	11.3453
C15orf59	5.4201
C15orf58	5.2486
C15orf57	7.6005
C10orf82	0.0
AFAP1	7.138
C15orf54	0.7532
C15orf53	0.7532
C15orf52	7.4691
C15orf51	1.6119
C10orf84	8.6634
LOC653113	5.8383
DDX17	12.7605
ZNF124	4.5196
DDX12	4.2861
ERBB4	0.0
DDX10	8.7509
DDX11	7.3887
GJB1	13.8062
GJB3	2.9623
GJB2	7.6523
GJB5	0.7532
GJB4	0.0
DDX18	10.1192
GJB6	0.0
GRIN3A	4.3359
GRIN3B	0.0
OR6B2	0.0
MYRIP	10.3618
ZNF75A	7.4635
PSMC1	9.2601
PSMC2	11.1476
OR6B3	0.0
PSMC4	10.769
PSMC5	11.5242
PSMC6	10.376
RBM23	10.2403
ARFIP1	9.3896
ARFIP2	9.7889
RBM20	3.0944
PHOSPHO1	2.1465
STARD5	9.687
KIF18A	1.6119
KIF18B	3.3091
TRIP10	8.5466
TRIP11	9.1478
TRIP12	11.0091
CCDC79	0.0
CPVL	8.3515
ZNF564	7.5818
TEX13A	0.0
ZNF543	6.0471
IFT172	8.0936
SNORD34	0.0
LOC646762	5.7306
CERK	10.9307
FN3KRP	10.0528
NCLN	10.7836
C9orf156	8.1258
C9orf153	1.9038
C9orf152	7.9125
C9orf150	7.7242
NACAD	1.2455
DNAL4	8.2928
KIAA1239	0.0
FLJ36000	0.0
DNAL1	7.4063
LIN7A	8.4367
FLJ37201	3.3091
GRHPR	14.3289
LIN7B	5.8554
TGM4	0.0
IMMP2L	8.528
TGM6	0.0
SMG5	11.1719
OR2D2	0.0
FNBP1	9.0241
HNRPLL	8.0606
MARCH5	9.8373
MARCH4	1.9038
MARCH7	9.9625
MARCH6	10.7386
MARCH1	3.4961
MARCH3	3.7376
LRTM1	0.0
FOXI1	0.0
BTN3A2	8.6972
FOXI3	0.0
FOXI2	1.6119
MARCH9	7.8708
CLSTN1	9.8144
CLSTN2	3.4961
CLSTN3	10.3826
EIF3H	12.942
EIF3I	11.7446
EIF3J	10.2427
EIF3K	11.8664
EIF3L	12.712
EIF3M	11.196
PGCP	12.4767
CLIP2	7.7972
STYK1	0.7532
EIF3A	12.403
EIF3B	11.7263
BTN3A1	9.0336
EIF3D	11.9435
CLIP1	10.0237
ALMS1P	1.2455
EIF3G	11.5301
SETD5	9.907
FGFBP3	5.443
FGFBP2	4.384
FGFBP1	0.0
FADD	9.6918
ARMC10	8.8245
MKKS	9.9325
TMEM104	8.8762
NOL11	9.8662
NOL10	9.184
ELSPBP1	0.0
NOL12	7.5452
CDKN2B	8.3301
CDKN2C	8.6948
CDKN2A	6.8685
SLIT1	1.6119
CDKN2D	5.7854
BARD1	3.2057
WDR7	8.0078
ZNF404	4.6825
ZBBX	0.0
CLRN1OS	2.3542
NME6	7.0134
FABP9	0.0
NME7	7.9614
EDEM2	10.4393
EDEM3	10.4786
PCDHGB3	2.5958
EDEM1	11.6328
TCF4	8.7019
ZNF560	0.0
INPP5E	8.465
SMG6	9.0708
NME2	13.2903
BRP44L	10.5713
TRMT11	9.2488
SAP30L	9.9783
CSTF2T	9.5085
UBTD2	8.2479
LARP4B	9.5071
UBTD1	8.324
RPL13AP17	0.0
NEIL1	8.042
TAS1R1	3.0944
LOC254312	0.0
TAS1R2	0.0
INPP5J	4.8968
ZNF542	7.7793
SMG1	10.5317
CCL2	6.4148
CCL3	7.7006
NFATC2	3.8788
CCL1	0.0
NFATC4	5.3246
CCL7	0.0
CCL4	7.5714
DHRS7C	0.0
TAS2R20	3.0944
CCL8	4.1809
CSDAP1	3.4056
FAM73A	8.4789
FAM73B	8.7255
TMEM14A	10.2917
ZNF75D	8.4017
MYCBPAP	0.0
RNASE11	0.0
USF1	10.181
AP2B1	11.7134
HSBP1	10.611
GTF2E1	7.4522
GFER	8.8486
ZCWPW2	3.3091
NUBP1	9.1417
HS3ST3A1	5.2486
ZCWPW1	7.5452
SCML1	9.9172
CYP26B1	5.8033
SCOC	10.3618
PABPC1L2B	0.0
SAMD5	3.7376
PPP1R14D	0.0
PABPC1L2A	0.0
PPP1R14B	9.3371
OR2AG2	0.0
OR2AG1	0.0
PLEK2	9.5152
UBP1	9.9294
ZNF747	8.5156
CD46	12.2827
SSC5D	3.4961
TCTE3	5.054
TCTE1	0.7532
CD40	6.2685
ZNF37B	5.7306
SPEG	1.9038
LOC728875	8.555
KIAA1826	7.4121
ZBTB43	8.3022
PRIC285	10.169
ZNF37A	7.5345
SDSL	8.4706
RALY	11.1341
PRR12	8.4927
ASFMR1	2.7
PCDHGB6	6.1415
ZNF454	1.6119
PCDH12	8.3147
PCDH10	0.7532
PCDH17	5.2744
ALKBH8	6.579
PCDH15	0.0
ALKBH6	8.4954
ALKBH7	10.7993
ALKBH4	8.2493
ALKBH5	11.2576
ALKBH2	9.8778
ALKBH3	8.2479
RALA	9.2292
ALKBH1	7.9288
OR10G7	0.0
ISX	11.4618
C8orf58	5.6929
C8orf59	10.4167
C8orf55	11.7166
C8orf56	2.1465
C8orf51	5.0239
OR10G9	0.0
OR10G8	0.0
KRT18	13.6321
MPZL3	4.384
DBF4B	4.3359
ARHGDIG	0.0
DNAJB9	11.9477
DNAJB8	0.0
ZNF714	1.6119
DNAJB3	4.384
DNAJB2	11.7184
DNAJB1	14.2485
EPB49	8.5036
DNAJB7	0.8107
DNAJB6	9.8588
DNAJB5	7.7566
DNAJB4	10.0227
AMDHD1	9.4503
AMDHD2	9.3302
TRMT5	8.3605
GCET2	1.2455
TMEM164	7.7702
DIDO1	9.7788
KISS1	6.6885
HMSD	0.0
RAB21	9.7249
FRK	6.3065
TRIM78P	2.0685
TMED7-TICAM2	5.0637
PHIP	8.4758
SCGBL	0.0
SNORA58	0.0
RAB23	6.698
ZNF808	6.1894
SNORA51	0.0
SNORA50	0.0
FRY	8.6852
HELZ	9.4246
SNORA55	0.0
SNORA54	0.0
SNORA57	1.2455
COL17A1	0.0
OR1N2	0.0
PROSC	9.5941
TNIP1	12.0171
FAM65C	3.7376
FAM65B	8.1573
FAM65A	9.4474
GRIK1	0.0
GRIK2	0.0
GRIK3	0.0
GRIK4	1.6119
GRIK5	2.1465
SNORD121B	0.0
RNF149	9.5233
RAB28	7.2591
LOC388387	3.5811
SNORD121A	0.0
SHC3	4.4307
SGSH	8.661
RNF141	9.1053
TMEM59	13.1183
RNF145	8.7394
GLRA1	0.0
RNF146	9.5017
GRSF1	10.7035
MSH2	8.4453
?|728603	0.0
MGLL	11.0395
MSH5	8.1734
MSH6	9.7561
CALU	10.6104
RDH16	12.9731
TMEM169	6.5995
MYOCD	2.3542
TMEM56	12.2799
ACCS	8.9719
CD320	9.0184
PMCHL2	0.0
PMCHL1	0.0
TIMM8A	9.7073
XCR1	0.0
RASGRF1	6.2556
STOX1	5.1684
C16orf48	8.9197
UBR4	11.7768
SPACA5	0.0
C16orf45	8.4622
RNF19A	10.2822
C16orf46	5.0834
NFXL1	7.9688
PACSIN3	11.047
C16orf42	10.2359
GREM2	11.3653
RTL1	0.0
COPA	12.7412
COPG	12.0488
COPE	11.3616
SYBU	12.7
ZNF555	5.7491
INTU	4.2345
PADI3	0.0
PADI2	3.9445
LOC100128675	4.5625
PADI4	2.1465
CDK20	7.1096
NT5M	6.3677
GJA10	0.0
TRPM2	5.9222
AGTPBP1	7.2847
HIST2H2AC	4.8968
ZFP57	0.0
ALPPL2	0.0
PDCD6IP	11.2872
TOE1	8.0094
WDR72	9.7833
TTBK2	5.5312
FBXL3	9.7889
OR10AG1	0.0
SHC4	1.9038
GPIHBP1	9.4629
RPL23A	11.5475
NRIP1	11.1235
NRIP2	3.5811
IL1F6	0.0
GPR135	4.2861
GPR137	9.6377
VTI1A	7.7838
GPR133	5.7674
GPR132	3.9445
ATP6V1C2	5.9125
ATP6V1C1	11.7902
GPR139	0.0
NT5C	8.6363
TOP1P2	2.3542
PRTG	1.9038
TRIM11	8.8571
FBXL2	1.6119
SNAR-F	0.0
SNAR-E	0.0
MFRP	7.6523
POFUT1	11.585
C19orf2	9.4028
CDKN2AIP	8.6363
SNAR-H	0.0
SLC22A6	0.0
C19orf6	11.9089
ATF7IP	8.95
FAM95B1	4.0675
GPATCH1	7.3828
LRRTM4	0.0
LOC399744	7.896
OCIAD2	10.5608
FBXL5	12.0422
PPP1R3E	6.8081
OCIAD1	11.7899
PPP1R3C	10.6583
PPP1R3B	10.9499
PPP1R3A	0.0
RDH13	8.0863
TMEM191A	4.5196
TIAM2	3.2249
TNFRSF13C	0.0
PPP2R3B	7.4857
TP53I3	8.958
ZNF434	7.8192
PPP2R3C	8.068
TGS1	9.4101
LUC7L3	9.8914
LUC7L2	10.2565
TOMM40	9.6056
FAM131A	7.7702
FAM131B	1.9038
FAM131C	0.7532
HAL	3.0944
TBXAS1	6.2556
YTHDC1	10.2038
ERLEC1	10.665
SEMA3C	2.9736
SH3GLB2	9.7366
RIBC2	2.3542
FAM13AOS	4.4842
TLE6	4.7205
CHERP	10.7732
NACA	13.5236
EHHADH	13.936
ZNF619	4.9931
TMEM196	0.0
ZNF526	8.1677
NME4	10.4421
INPP5A	8.4734
INPP5B	8.327
GRINL1A	9.3673
INPP5D	7.5766
HEPN1	11.0559
INPP5F	6.5047
NME3	9.8609
LOC729234	4.6033
FLJ44082	0.0
INPP5K	9.3598
ZAR1L	0.0
RAI14	8.6313
FREM2	2.6969
FREM1	0.0
NKAIN1	1.2455
PID1	10.1343
NOSTRIN	7.561
FBXL6	10.2041
SHC1	12.099
RCBTB2	7.4691
HELT	0.0
CNST	10.5324
HELQ	7.6023
RCBTB1	9.5139
CLSPN	2.6969
UFC1	11.04
EPB42	0.7532
EPB41	10.0583
RBM28	8.2217
MATR3	12.0474
HELB	4.5196
RBAK	8.2158
MAP1D	6.2426
NUDT8	8.1573
PON1	13.5752
SLC9A10	0.0
SLC9A11	0.0
TRAF3IP3	5.8724
SLC22A7	11.711
CYP4F3	11.4646
TEKT1	0.0
TEKT3	0.7532
TEKT2	0.0
TEKT5	1.2455
TEKT4	2.9736
VPS37A	8.712
PNPLA3	7.8918
PNPLA2	11.8864
PNPLA1	0.7532
PNPLA7	9.2794
PNPLA6	10.0208
PNPLA5	3.0944
PNPLA4	9.0818
GUCA2A	0.0
GUCA2B	4.8968
PNPLA8	10.0472
NCKAP1	10.8224
RPL13P5	3.2057
WEE1	9.9385
UNC5A	1.2455
GFOD2	10.0923
GFOD1	7.3468
FOS	10.4379
HOMEZ	7.7748
KATNAL1	7.1589
KATNAL2	5.6344
ATG10	7.2591
LOC400657	5.8554
ATG12	8.9095
SRMS	1.9038
SUN5	0.0
ZBTB5	8.4396
KIAA0754	6.3065
KIAA0753	7.2396
PLEKHM1P	6.0904
STEAP2	4.8968
TSFM	10.3557
TGFBI	12.8782
SCT	0.7532
SFPQ	11.0327
SAFB2	10.3035
SMPD3	4.6435
ZBTB4	9.4727
PL-5283	10.7311
TSPAN11	2.6969
TANK	9.58
COL12A1	7.3709
LCK	5.1406
RASAL2	8.9231
ZNF259	9.292
KRT5	0.0
VSTM2L	8.6213
SGK223	10.824
PF4V1	2.9736
SEC14L2	14.4263
SEC14L1	10.5536
LOC100128076	0.0
LOC100286793	7.2265
SDCBP2	5.443
C1orf43	13.0404
PES1	10.8131
UPF2	9.8956
SNED1	7.2784
C1orf49	0.0
IL1B	3.5811
CHIA	0.0
THSD7B	2.3542
FLG2	0.0
PHTF1	7.2784
THSD7A	4.2861
MKL1	9.2999
LILRB4	6.062
LOC148709	6.7449
RUNDC3B	8.9719
CASK	10.8489
PKNOX1	8.3814
GPR88	5.0834
CAST	11.644
ZBTB41	8.9738
KRT6B	0.0
KRT6C	0.0
TRAF3IP2	9.681
CASR	4.0675
GPR81	0.0
GPR82	1.6119
GPR83	1.9038
GPR84	0.7532
GPR85	2.5357
PUS1	9.1391
CLEC1A	5.9703
SLC38A10	12.5627
ZNF295	9.2873
MGC42105	2.8419
RNPEPL1	10.8797
THRAP3	11.322
COMP	0.0
BCYRN1	0.0
TPR	11.1134
ZBTB9	7.1658
ZC3HAV1L	2.1465
ADAM21	2.9736
ADAM20	1.2455
ADAM23	0.0
ADAM22	1.9038
GLCE	9.7641
ZNF256	5.4656
ADAM29	0.0
ADAM28	3.8788
DSCR8	2.1465
IL18	5.1684
IL19	0.0
AIF1L	8.4021
GRRP1	5.1123
PANX3	0.0
IL10	1.6119
GSTM1	15.2725
GSTM2	14.6246
C2orf7	10.1103
GSTM4	12.4387
GSTM5	4.4307
IL16	6.6397
C2orf3	9.7912
LPAR2	3.0944
PALLD	10.7351
PIP4K2C	9.1107
TMSB15A	1.9038
ZNF155	6.5682
KRT9	0.0
GAGE2A	0.0
ZNF251	8.7939
EFHD2	10.6267
EFHD1	11.2458
RUNDC3A	1.6119
TTF2	5.6541
LPAR3	0.0
PINX1	6.5263
LEPRE1	9.6543
KRCC1	9.5473
AEBP1	8.9836
GNAZ	5.7119
RBMS3	3.0944
AEBP2	8.3962
KRT8	13.8
DAD1	11.7187
ZNF322A	8.431
RCHY1	8.3022
GDF9	6.3796
DKFZp686O24166	3.3091
ZNF322B	3.9445
GDF3	0.0
CBR4	10.2313
GDF1	0.0
CBR1	13.5272
GDF6	2.6969
CBR3	3.3091
LOC728606	2.1465
LTB	5.5734
ABHD12B	2.9736
ANXA1	9.3508
ANXA3	6.8256
CPT1B	7.3527
ANXA5	12.413
ANXA4	11.5554
ANXA7	11.8856
ANXA6	13.2016
ANXA9	9.9059
ANXA8	2.3542
TRAF3IP1	8.3178
MEST	8.805
MCM7	10.0505
MCM6	8.4367
MCM5	10.0407
MCM4	9.3733
DUSP19	6.5263
DUSP18	5.0825
POU5F2	0.0
DUSP15	0.0
DUSP14	7.7566
ZDHHC22	0.0
DUSP16	11.6679
DUSP11	8.3393
DUSP10	9.2275
DUSP13	0.0
DUSP12	7.5662
SQSTM1	14.1506
CSH2	0.0
CSH1	0.0
EPC2	8.2609
ZNF541	7.8323
EPC1	7.7927
C3orf20	0.0
C3orf21	6.1758
C3orf22	0.0
C3orf23	10.9108
C3orf24	0.0
OPRD1	0.0
C3orf26	7.9125
C3orf27	0.0
POLM	8.49
CYP26C1	0.7532
HEPACAM	11.1388
EGOT	0.7532
SSX6	0.0
LOC341056	2.3542
SSX4	0.0
SBDSP1	8.5571
SF3A2	10.1183
SSX3	0.0
USH2A	9.0891
SSX1	0.0
TBCC	8.7532
ISL1	0.0
ISL2	0.0
ZNF540	5.1406
PKMYT1	5.7669
UBQLN4	10.7616
KIFAP3	10.4214
CYP4Z2P	0.7532
MDS2	0.0
MS4A7	7.8536
MS4A5	0.0
MS4A2	3.9445
MS4A3	1.2455
MS4A1	0.7532
ZNF141	5.054
ZNF140	8.4566
ABCA11P	5.351
ZNF142	7.4294
LGSN	7.5818
CCDC102A	5.1956
DNTT	2.1465
ZNF146	10.3922
ZNF148	9.3122
CPT2	12.1044
DSC2	7.7428
DDX31	7.6175
DSC1	0.0
SEC14L3	3.8788
LOC153684	4.4758
COX8C	0.0
?|155060	6.6097
VSTM2A	0.7532
PYGL	12.5292
MAGOH	9.4713
PFAS	8.2577
C20orf20	8.3962
LOC283922	4.3359
C20orf26	0.7532
C20orf27	9.1053
C20orf24	10.8048
RAB27A	8.9875
TMF1	9.3688
C20orf29	8.4594
TANC1	7.7101
RANGAP1	11.7883
FCGBP	5.2486
BAMBI	9.4573
KCNN4	1.9038
FASLG	1.2455
KCNN2	1.2455
KCNN1	0.0
ANKHD1-EIF4EBP3	8.4734
PMS1	7.0586
PMS2	8.5253
ATXN7L3B	12.1758
SLC45A1	4.2345
SLC22A2	2.6969
SNRPA1	8.5253
SNORD51	0.0
ISLR	4.7575
PKIG	9.0671
C9orf171	0.0
C9orf170	0.0
C9orf173	4.9618
C9orf172	4.4758
THAP5	9.5578
SNORD115-44	0.0
BRMS1	9.4587
RHOA	13.0102
GRIP1	1.2455
KRT7	5.6929
GRIP2	2.5357
SLC19A2	10.1457
SLC19A3	8.0972
SLC19A1	9.8997
CCDC65	0.0
CCDC64	4.2861
